      0.0000342      0.0037669      0.0551913      0.2017174      0.4370467      0.7168729      0.9149926      1.1880254      1.5187969      1.5447494      1.6726661      1.6751913      1.8355981      2.0088918      1.8712870      2.3531332      2.5272198      2.2391908      2.5514164      2.0940058      2.6730993      2.2035613      3.9854925      4.1519604      4.3831401      4.6682577      4.5785708      4.5965557      4.1488585      4.9443078      5.1108994      5.5942955      6.0621657      6.0492702      6.1943512      6.2011952      6.2004476      6.3595157      6.5680437      6.1041398      6.3670344      6.5822754      6.3938613      6.5956049      6.6850476      6.3706203      6.3585873      6.6273274      6.8658795      6.8962240      6.8045502      6.9682570      7.0106101      7.0835552      6.9616795      7.0824852      6.9369740      7.1257501      7.1749487      7.3186893      6.6052418      6.8688893      7.1221900      7.3123145      7.2548370      7.1243639      7.3027096      7.1690764      7.0655575      7.1885314      7.2421074      7.2130485      7.0554471      6.7190046      7.0586872      7.2318764      7.2177935      7.2053413      7.1742849      7.0650177      6.3547111      6.4505606      6.4276409
      0.0000303      0.0033740      0.0498129      0.1829969      0.3977955      0.6536086      0.8342004      1.0832646      1.3848474      1.4072461      1.5221345      1.5230635      1.6675171      1.8231825      1.6962324      2.1324544      2.2885330      2.0262234      2.3066773      1.8924223      2.4143007      1.9890584      3.6074646      3.7560806      3.9636431      4.2195668      4.1368494      4.1509194      3.7454581      4.4617829      4.6100578      5.0439649      5.4649954      5.4514246      5.5803742      5.5850873      5.5819850      5.7215719      5.9082332      5.4910693      5.7257609      5.9180508      5.7469034      5.9271240      6.0069427      5.7237306      5.7114429      5.9522309      6.1654959      6.1927242      6.1100707      6.2573700      6.2950058      6.3600440      6.2497234      6.3580709      6.2232509      6.3933301      6.4353218      6.5639524      5.8961835      6.1340146      6.3824663      6.5500741      6.4969444      6.3776507      6.5341702      6.4120026      6.3195367      6.4232903      6.4728603      6.4478197      6.3022318      5.9949470      6.3042731      6.4549365      6.4411559      6.4290833      6.3991175      6.2973499      5.6450119      5.7190704      5.6989388
      0.0000243      0.0027538      0.0412077      0.1527423      0.3338635      0.5501412      0.7017840      0.9112050      1.1644784      1.1809717      1.2744403      1.2727380      1.3908716      1.5175632      1.4083791      1.7690877      1.8954710      1.6755557      1.9038295      1.5604424      1.9880350      1.6357619      2.9765818      3.0957196      3.2635527      3.4708693      3.3988991      3.4075074      3.0718153      3.6561427      3.7740891      4.1258512      4.4669871      4.4530311      4.5551205      4.5556207      4.5491948      4.6573000      4.8071370      4.4671803      4.6555519      4.8089528      4.6674118      4.8118691      4.8750410      4.6433802      4.6312160      4.8249512      4.9954581      5.0175228      4.9493151      5.0674796      5.0976524      5.1487613      5.0578566      5.1444826      5.0249009      5.1623583      5.1977386      5.3014669      4.7272043      4.9196391      5.1432099      5.2800698      5.2346449      5.1359015      5.2575293      5.1554871      5.0762205      5.1566663      5.1992683      5.1759315      5.0521841      4.7974520      5.0541601      5.1732898      5.1614447      5.1504760      5.1238551      5.0369167      4.4907804      4.5352607      4.5193014
      0.0000170      0.0019803      0.0302383      0.1135418      0.2501397      0.4137862      0.5273604      0.6844966      0.8741691      0.8838831      0.9505909      0.9465501      1.0315895      1.1221312      1.0375662      1.3017839      1.3914601      1.2271881      1.3904686      1.1381451      1.4471563      1.1885240      2.1705396      2.2536707      2.3724360      2.5194700      2.4634852      2.4663665      2.2205613      2.6396675      2.7212973      2.9712427      3.2141995      3.2009962      3.2710807      3.2681892      3.2598841      3.3318717      3.4367990      3.1934869      3.3258386      3.4327412      3.3291841      3.4303310      3.4736519      3.3069463      3.2959774      3.4320688      3.5514042      3.5663621      3.5171425      3.6002164      3.6206641      3.6555727      3.5896070      3.6494036      3.5524192      3.6501122      3.6775956      3.7517297      3.3088751      3.4462702      3.6298184      3.7295027      3.6956019      3.6231396      3.7054558      3.6298888      3.5685713      3.6226735      3.6564951      3.6371205      3.5425544      3.3558395      3.5462987      3.6297572      3.6213207      3.6125619      3.5914869      3.5258002      3.1173851      3.1332464      3.1231604
      0.0000103      0.0012423      0.0195127      0.0745436      0.1659103      0.2758411      0.3513237      0.4560012      0.5821009      0.5867881      0.6288606      0.6243175      0.6785903      0.7358183      0.6776011      0.8495892      0.9060032      0.7972112      0.9005544      0.7363496      0.9345450      0.7661460      1.4037834      1.4552276      1.5297562      1.6223184      1.5839220      1.5836987      1.4241296      1.6909590      1.7411067      1.8987880      2.0523305      2.0420613      2.0847933      2.0809879      2.0732741      2.1149113      2.1804206      2.0267525      2.1093931      2.1755934      2.1084857      2.1714430      2.1978400      2.0913234      2.0830865      2.1679611      2.2419467      2.2511091      2.2196579      2.2715702      2.2839937      2.3051474      2.2625179      2.2985110      2.2254410      2.2876556      2.3079557      2.3563979      2.0441859      2.1327705      2.2736137      2.3406460      2.3183179      2.2712984      2.3204539      2.2702177      2.2266495      2.2586987      2.2848284      2.2704997      2.2042131      2.0809457      2.2111228      2.2641656      2.2597423      2.2537341      2.2388923      2.1942258      1.9147567      1.9112679      1.9066001
      0.0000053      0.0006800      0.0111498      0.0436560      0.0985238      0.1649611      0.2102146      0.2731034      0.3487762      0.3507651      0.3748211      0.3712558      0.4027328      0.4355375      0.3993990      0.5011815      0.5335548      0.4686240      0.5277710      0.4315237      0.5469275      0.4477589      0.8225015      0.8515968      0.8942811      0.9473730      0.9239299      0.9229173      0.8291308      0.9836559      1.0118983      1.1024728      1.1909596      1.1842635      1.2081953      1.2050996      1.1992698      1.2202981      1.2579523      1.1707861      1.2180523      1.2555633      1.2162479      1.2520276      1.2667732      1.2049274      1.1995337      1.2477120      1.2894297      1.2946603      1.2766153      1.3062645      1.3131816      1.3249029      1.2997192      1.3186023      1.2649416      1.3014469      1.3165224      1.3471004      1.1384277      1.1918355      1.2963370      1.3401099      1.3268962      1.2990716      1.3255104      1.2943324      1.2645504      1.2813786      1.3021613      1.2923926      1.2477549      1.1718999      1.2576244      1.2895812      1.2885537      1.2849947      1.2752943      1.2468067      1.0647174      1.0519217      1.0509638
      0.0000000      0.0015896      0.0378668      0.1765482      0.4317744      0.7527415      0.9796438      1.2996181      1.6899816      1.7255433      1.8704742      1.8782177      2.0610178      2.2579181      2.1056750      2.6486893      2.8466084      2.5237548      2.8778353      2.3625169      3.0172594      2.4882915      4.4802217      4.6682324      4.9287462      5.2502046      5.1507416      5.1712303      4.6682835      5.5631299      5.7513590      6.2954836      6.8222842      6.8074307      6.9698801      6.9777713      6.9776301      7.1570230      7.3896866      6.8653078      7.1612558      7.4025183      7.1876621      7.4095993      7.5088425      7.1540031      7.1382151      7.4354916      7.6987042      7.7271061      7.6211009      7.8004222      7.8425546      7.9194918      7.7788758      7.9070911      7.7392721      7.9471369      8.0075951      8.1702547      7.4099536      7.7011356      7.9511404      8.1694031      8.1093035      7.9686761      8.1747541      8.0307264      7.9102173      8.0629826      8.1256399      8.0920143      7.9208703      7.5539141      7.9310422      8.1375513      8.1245022      8.1136341      8.0828648      7.9684410      7.1906714      7.3145895      7.2906957
      0.0000000      0.0014826      0.0354325      0.1655909      0.4056430      0.7077906      0.9209832      1.2217513      1.5885720      1.6209482      1.7558370      1.7620746      1.9325286      2.1159585      1.9720442      2.4801450      2.6645122      2.3615026      2.6917810      2.2094572      2.8211327      2.3261211      4.1992731      4.3750510      4.6192088      4.9200134      4.8266888      4.8459582      4.3744836      5.2133107      5.3896441      5.8998227      6.3933625      6.3800669      6.5328193      6.5404592      6.5403662      6.7084556      6.9269476      6.4361277      6.7140756      6.9409299      6.7398210      6.9490666      7.0432587      6.7113671      6.6966815      6.9772553      7.2257743      7.2541986      7.1562023      7.3260880      7.3676839      7.4414496      7.3102698      7.4335680      7.2742243      7.4715195      7.5296292      7.6820478      6.9547529      7.2279477      7.4701524      7.6756821      7.6185727      7.4852114      7.6772490      7.5406742      7.4265051      7.5692377      7.6283622      7.5953345      7.4327803      7.0851846      7.4413061      7.6345739      7.6217585      7.6111054      7.5811124      7.4704180      6.7329636      6.8426590      6.8201561
      0.0000000      0.0013962      0.0335027      0.1570167      0.3853389      0.6731233      0.8759124      1.1621667      1.5112690      1.5414401      1.6688801      1.6741630      1.8354334      2.0088084      1.8711460      2.3530760      2.5272198      2.2391908      2.5514164      2.0940058      2.6730993      2.2035613      3.9854925      4.1519604      4.3831401      4.6682577      4.5785708      4.5962238      4.1488566      4.9436269      5.1102090      5.5932479      6.0611067      6.0481958      6.1921825      6.1990013      6.1982317      6.3557854      6.5627632      6.0984235      6.3612576      6.5752745      6.3844304      6.5825124      6.6718235      6.3576684      6.3434682      6.6091738      6.8442211      6.8722606      6.7795115      6.9408464      6.9807887      7.0508418      6.9264712      7.0438557      6.8966565      7.0832677      7.1330118      7.2768497      6.5681448      6.8300753      7.0783315      7.2661901      7.2112074      7.0837626      7.2637239      7.1332135      7.0318856      7.1565900      7.2139354      7.1876974      7.0324564      6.6984138      7.0389771      7.2141037      7.2014689      7.1910186      7.1619897      7.0542493      6.3460321      6.4423690      6.4204860
      0.0000000      0.0012472      0.0301793      0.1422423      0.3504014      0.6133498      0.7981770      1.0593983      1.3779125      1.4041841      1.5186282      1.5221201      1.6673530      1.8230993      1.6961482      2.1323974      2.2885330      2.0262234      2.3066773      1.8924223      2.4143007      1.9890584      3.6074646      3.7560806      3.9636431      4.2195668      4.1368494      4.1509194      3.7454581      4.4614434      4.6097140      5.0432692      5.4639401      5.4503574      5.5785766      5.5829072      5.5797815      5.7182312      5.9033566      5.4857631      5.7203999      5.9114747      5.7383065      5.9156790      5.9953837      5.7120590      5.6980319      5.9358191      6.1460285      6.1714005      6.0877037      6.2326665      6.2683563      6.3305497      6.2182126      6.3236289      6.1871681      6.3546839      6.3976994      6.5264626      5.8629842      6.0996041      6.3426094      6.5089383      6.4578524      6.3416028      6.4992828      6.3792768      6.2895026      6.3950028      6.4473515      6.4246321      6.2819118      5.9770303      6.2867360      6.4388251      6.4264946      6.4164224      6.3879571      6.2877135      5.6374617      5.7125521      5.6929207
